trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	7*9	63.0	64	numeric	informative	informative	numeric	1	1.6	6.3	2.8	3.8	0.5	4.5
division	15/6	2.5	10	english_word	noninformative	noninformative	english_word	8	2.4	3.5	1.7	3.8	0.5	2.7
addition	1+19	20.0	25	english_word	informative	informative	english_word	5	2.8	5.4	1.2	4.9	0.5	4.0
addition	17+6	23.0	26	numeric	informative	noninformative	numeric	3	1.2	5.0	1.0	4.0	0.5	4.5
subtraction	24-6	18.0	21	numeric	noninformative	noninformative	numeric	3	2.1	5.6	2.3	4.8	0.5	3.7
division	22/11	2.0	9	english_word	informative	informative	english_word	7	1.0	4.9	1.9	3.4	0.5	3.2
division	23/3	7.7	14	english_word	informative	informative	english_word	6	2.1	5.3	2.8	4.3	0.5	5.1
addition	26+23	49.0	50	numeric	informative	noninformative	numeric	1	2.2	3.9	2.9	5.0	0.5	6.8
addition	12+10	22.0	22	english_word	informative	informative	english_word	0	2.4	4.0	2.0	2.5	0.5	3.5
multiplication	23*2	46.0	56	numeric	informative	noninformative	numeric	10	2.0	7.6	1.8	3.3	0.5	4.5
subtraction	12-30	-18.0	-14	english_word	informative	informative	english_word	4	2.3	3.6	2.5	4.9	0.5	4.8
division	14/7	2.0	3	numeric	noninformative	noninformative	numeric	1	2.0	5.5	2.1	6.7	0.5	3.8
division	11/2	5.5	16	numeric	informative	noninformative	numeric	10	1.0	3.7	2.2	5.9	0.5	4.5
subtraction	20-28	-8.0	-7	english_word	informative	informative	english_word	1	2.2	3.9	2.1	3.9	0.5	2.6
addition	6+7	13.0	7	english_word	noninformative	informative	english_word	-6	1.7	6.7	3.0	2.7	0.5	2.7
multiplication	18*6	108.0	108	english_word	informative	informative	english_word	0	2.9	3.9	2.4	4.7	0.5	5.5
multiplication	2*1	2.0	3	numeric	informative	informative	numeric	1	2.7	2.9	2.3	4.4	0.5	4.0
multiplication	28*6	168.0	177	english_word	informative	informative	english_word	9	1.9	4.7	2.8	4.9	0.5	4.1
subtraction	17-7	10.0	12	numeric	informative	informative	numeric	2	1.8	4.3	2.6	4.9	0.5	3.1
multiplication	26*7	182.0	180	numeric	informative	informative	numeric	-2	2.0	6.6	1.2	5.8	0.5	3.7
subtraction	4-18	-14.0	-11	numeric	informative	informative	numeric	3	2.5	3.0	1.9	3.7	0.5	3.4
subtraction	30-12	18.0	20	english_word	informative	informative	english_word	2	1.3	4.6	2.7	4.2	0.5	4.5
division	26/16	1.6	0	numeric	informative	informative	numeric	-2	2.7	3.3	2.8	3.5	0.5	5.3
addition	25+10	35.0	35	english_word	informative	informative	english_word	0	2.8	4.0	2.2	3.9	0.5	3.9
