trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	25+9	34.0	34	english_word	informative	informative	english_word	0	2.7	3.6	1.0	5.5	0.5	6.7
subtraction	14-2	12.0	3	english_word	informative	informative	english_word	-9	2.5	3.2	2.3	4.6	0.5	5.3
addition	8+3	11.0	10	numeric	informative	informative	numeric	-1	2.6	4.9	3.0	3.2	0.5	5.0
addition	10+2	12.0	4	english_word	informative	informative	english_word	-8	1.1	4.8	2.7	5.4	0.5	5.2
division	13/10	1.3	-9	english_word	informative	noninformative	english_word	-10	1.1	3.3	2.0	3.3	0.5	4.5
addition	14+8	22.0	32	numeric	noninformative	noninformative	numeric	10	1.1	5.1	2.0	4.1	0.5	3.5
subtraction	27-3	24.0	28	english_word	informative	informative	english_word	4	2.6	3.6	2.9	3.9	0.5	6.0
division	29/4	7.2	7	numeric	noninformative	informative	numeric	0	2.9	4.3	1.6	3.9	0.5	4.3
multiplication	3*7	21.0	26	numeric	informative	noninformative	numeric	5	1.2	4.2	1.7	5.8	0.5	7.4
multiplication	23*3	69.0	62	english_word	informative	noninformative	english_word	-7	1.8	4.3	1.8	4.0	0.5	3.6
division	19/9	2.1	-2	numeric	informative	informative	numeric	-4	1.5	6.6	2.7	3.4	0.5	4.6
subtraction	1-8	-7.0	-8	numeric	informative	noninformative	numeric	-1	1.4	5.8	1.7	3.2	0.5	3.7
division	25/6	4.2	-5	english_word	informative	informative	english_word	-9	2.3	5.0	2.6	3.3	0.5	6.0
subtraction	24-2	22.0	15	english_word	noninformative	informative	english_word	-7	1.3	5.0	1.1	3.8	0.5	4.2
multiplication	30*7	210.0	214	numeric	informative	informative	numeric	4	1.7	6.9	1.4	4.2	0.5	3.3
division	20/5	4.0	7	numeric	informative	informative	numeric	3	2.2	3.2	2.3	3.5	0.5	3.6
multiplication	25*4	100.0	99	numeric	informative	informative	numeric	-1	2.8	3.4	2.5	4.5	0.5	3.5
subtraction	22-14	8.0	7	english_word	informative	noninformative	english_word	-1	2.4	3.8	1.4	2.5	0.5	6.0
addition	29+13	42.0	33	english_word	informative	informative	english_word	-9	1.3	3.4	1.5	3.2	0.5	4.7
addition	3+17	20.0	21	english_word	informative	informative	english_word	1	1.7	5.2	2.7	3.8	0.5	7.1
multiplication	30*2	60.0	55	numeric	noninformative	informative	numeric	-5	2.4	5.4	1.0	3.5	0.5	5.1
multiplication	18*3	54.0	60	numeric	informative	informative	numeric	6	1.4	3.6	1.8	3.4	0.5	2.8
subtraction	3-19	-16.0	-8	english_word	informative	noninformative	english_word	8	2.8	4.8	2.5	3.4	0.5	6.0
division	24/16	1.5	4	numeric	informative	informative	numeric	3	2.4	6.2	1.7	6.0	0.5	4.8
