trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	15-1	14.0	6	english_word	noninformative	informative	english_word	-8	1.7	5.8	1.9	5.2	0.5	3.1
multiplication	23*7	161.0	157	english_word	informative	noninformative	english_word	-4	2.9	5.3	2.6	4.9	0.5	4.5
division	24/10	2.4	-1	numeric	informative	informative	numeric	-3	2.5	3.9	1.4	5.4	0.5	4.0
division	21/13	1.6	4	english_word	informative	informative	english_word	2	2.2	5.3	2.0	5.1	0.5	4.5
multiplication	28*4	112.0	119	numeric	informative	informative	numeric	7	1.3	3.7	2.2	6.2	0.5	2.8
addition	10+3	13.0	12	numeric	informative	noninformative	numeric	-1	1.3	3.4	1.1	3.8	0.5	6.6
addition	8+15	23.0	23	numeric	informative	informative	numeric	0	1.1	3.9	2.2	3.5	0.5	6.1
addition	29+29	58.0	56	numeric	noninformative	informative	numeric	-2	2.7	3.8	1.3	3.6	0.5	4.5
division	29/5	5.8	6	numeric	noninformative	noninformative	numeric	0	2.2	4.3	1.1	5.8	0.5	4.4
division	18/13	1.4	2	numeric	noninformative	informative	numeric	1	2.4	5.2	2.9	3.8	0.5	3.8
subtraction	4-8	-4.0	-5	english_word	informative	noninformative	english_word	-1	1.0	7.0	2.9	3.9	0.5	3.5
subtraction	12-24	-12.0	-2	numeric	informative	informative	numeric	10	2.9	5.6	2.6	3.1	0.5	4.8
addition	11+6	17.0	15	english_word	informative	informative	english_word	-2	2.7	3.7	1.6	5.1	0.5	4.8
subtraction	12-13	-1.0	7	numeric	informative	informative	numeric	8	1.4	3.8	1.2	5.8	0.5	3.3
multiplication	8*2	16.0	19	numeric	informative	informative	numeric	3	1.4	5.4	2.4	2.7	0.5	2.4
addition	30+14	44.0	40	english_word	informative	noninformative	english_word	-4	1.4	3.4	1.9	5.3	0.5	3.3
multiplication	23*3	69.0	72	english_word	informative	informative	english_word	3	1.6	3.5	1.2	3.9	0.5	3.5
division	27/5	5.4	5	english_word	informative	noninformative	english_word	0	2.0	3.2	2.0	7.7	0.5	4.4
subtraction	13-18	-5.0	-4	english_word	informative	informative	english_word	1	1.9	5.2	1.1	4.2	0.5	4.0
addition	3+16	19.0	19	english_word	informative	informative	english_word	0	1.6	5.1	2.8	5.6	0.5	3.8
multiplication	15*8	120.0	118	english_word	informative	informative	english_word	-2	2.2	5.1	1.5	5.3	0.5	4.7
division	25/17	1.5	0	numeric	informative	noninformative	numeric	-1	1.3	4.7	2.3	5.4	0.5	7.0
subtraction	8-27	-19.0	-16	english_word	informative	informative	english_word	3	1.6	5.0	1.6	4.9	0.5	4.8
multiplication	20*4	80.0	79	numeric	informative	informative	numeric	-1	1.7	3.1	2.0	4.7	0.5	5.4
