trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	11/4	2.8	4	english_word	informative	noninformative	english_word	1	2.0	4.4	2.3	4.0	0.5	4.0
division	17/8	2.1	3	numeric	informative	informative	numeric	1	2.1	3.7	2.0	2.0	0.5	4.0
subtraction	5-24	-19.0	-21	numeric	noninformative	informative	numeric	-2	1.2	5.9	1.1	3.8	0.5	6.7
multiplication	23*7	161.0	163	english_word	informative	informative	english_word	2	2.3	5.8	2.4	3.9	0.5	4.3
subtraction	5-8	-3.0	-2	english_word	informative	informative	english_word	1	2.8	4.5	3.0	4.1	0.5	3.6
division	15/9	1.7	2	numeric	informative	informative	numeric	0	2.3	3.6	1.8	6.6	0.5	5.3
addition	6+14	20.0	23	english_word	informative	noninformative	english_word	3	2.8	4.6	1.1	3.8	0.5	5.4
division	29/12	2.4	1	numeric	informative	informative	numeric	-1	1.5	4.2	1.7	4.9	0.5	6.9
subtraction	25-23	2.0	10	english_word	informative	informative	english_word	8	2.1	3.5	1.7	4.0	0.5	4.6
addition	3+23	26.0	22	english_word	informative	noninformative	english_word	-4	2.7	4.2	2.8	4.2	0.5	3.1
multiplication	17*4	68.0	59	english_word	informative	informative	english_word	-9	2.6	2.9	1.5	5.6	0.5	4.0
division	18/17	1.1	4	english_word	informative	informative	english_word	3	1.0	3.7	2.7	5.4	0.5	4.3
multiplication	29*5	145.0	135	numeric	noninformative	informative	numeric	-10	2.4	3.3	2.8	7.5	0.5	5.2
subtraction	25-4	21.0	27	numeric	informative	informative	numeric	6	2.1	4.7	1.6	4.6	0.5	3.8
addition	22+26	48.0	52	english_word	informative	informative	english_word	4	1.6	3.3	1.5	7.1	0.5	4.0
multiplication	12*1	12.0	13	numeric	noninformative	noninformative	numeric	1	1.3	6.0	2.5	4.8	0.5	3.8
subtraction	5-26	-21.0	-21	numeric	informative	informative	numeric	0	1.3	4.3	1.3	6.4	0.5	4.1
division	21/18	1.2	9	english_word	informative	noninformative	english_word	8	1.4	6.6	2.3	3.8	0.5	6.1
multiplication	29*5	145.0	141	english_word	informative	noninformative	english_word	-4	1.1	3.8	2.4	3.5	0.5	4.3
addition	28+10	38.0	30	english_word	informative	informative	english_word	-8	1.5	4.2	1.6	4.7	0.5	5.7
subtraction	21-30	-9.0	-11	numeric	informative	informative	numeric	-2	1.9	2.5	2.6	2.9	0.5	2.9
multiplication	15*1	15.0	8	numeric	informative	noninformative	numeric	-7	2.9	4.9	2.4	5.1	0.5	8.0
addition	21+4	25.0	29	numeric	noninformative	informative	numeric	4	1.3	2.9	2.9	3.1	0.5	4.9
addition	9+27	36.0	46	numeric	informative	informative	numeric	10	3.0	5.8	1.1	4.6	0.5	3.7
