trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	21/16	1.3	4	english_word	informative	informative	english_word	3	2.0	4.7	1.3	2.6	0.5	3.4
subtraction	11-24	-13.0	-12	english_word	informative	informative	english_word	1	2.7	4.5	2.7	6.3	0.5	4.7
multiplication	19*5	95.0	100	numeric	informative	informative	numeric	5	3.0	3.7	2.4	5.4	0.5	4.8
multiplication	16*6	96.0	97	english_word	informative	informative	english_word	1	2.0	6.4	1.3	4.5	0.5	4.8
division	11/9	1.2	2	english_word	noninformative	informative	english_word	1	1.8	4.0	1.3	7.5	0.5	2.9
subtraction	1-12	-11.0	-7	english_word	informative	noninformative	english_word	4	1.5	7.2	2.9	3.7	0.5	3.7
subtraction	19-4	15.0	21	numeric	noninformative	informative	numeric	6	2.8	4.6	2.5	6.5	0.5	3.5
division	8/7	1.1	5	numeric	informative	informative	numeric	4	2.8	4.6	2.4	5.2	0.5	6.7
division	16/14	1.1	-6	english_word	informative	noninformative	english_word	-7	1.0	3.4	2.2	4.5	0.5	5.1
subtraction	8-18	-10.0	-10	english_word	noninformative	noninformative	english_word	0	1.9	5.8	2.4	4.9	0.5	4.9
addition	9+2	11.0	9	english_word	informative	informative	english_word	-2	2.5	3.9	1.6	3.9	0.5	4.0
subtraction	23-4	19.0	14	english_word	informative	noninformative	english_word	-5	1.3	3.0	2.0	3.6	0.5	5.2
multiplication	19*5	95.0	94	numeric	informative	informative	numeric	-1	2.2	4.4	1.9	4.3	0.5	6.8
multiplication	15*7	105.0	99	english_word	informative	noninformative	english_word	-6	1.9	3.2	1.2	3.9	0.5	5.6
division	26/1	26.0	33	english_word	noninformative	noninformative	english_word	7	1.6	5.6	1.9	5.7	0.5	4.8
multiplication	3*2	6.0	13	numeric	informative	informative	numeric	7	2.2	4.0	2.7	4.3	0.5	2.9
multiplication	11*3	33.0	28	numeric	informative	informative	numeric	-5	1.4	4.4	2.8	4.0	0.5	3.0
addition	30+1	31.0	27	numeric	informative	noninformative	numeric	-4	1.7	5.6	1.0	4.7	0.5	5.0
subtraction	4-10	-6.0	-6	english_word	informative	informative	english_word	0	1.8	3.8	1.4	5.9	0.5	4.1
addition	2+2	4.0	6	numeric	informative	informative	numeric	2	2.4	6.6	3.0	4.4	0.5	2.8
division	16/11	1.5	2	numeric	informative	informative	numeric	1	2.2	5.0	1.8	5.7	0.5	3.9
addition	28+2	30.0	40	numeric	informative	informative	numeric	10	1.5	5.5	1.5	3.7	0.5	3.6
addition	1+21	22.0	13	numeric	informative	informative	numeric	-9	2.7	3.9	1.5	4.4	0.5	3.5
addition	30+27	57.0	61	numeric	informative	informative	numeric	4	1.8	4.3	1.3	3.1	0.5	4.2
