trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	15+18	33.0	24	english_word	informative	informative	english_word	-9	1.2	4.9	1.7	4.4	0.5	4.7
division	27/24	1.1	-1	spanish_word	informative	informative	spanish_word	-2	2.3	3.1	1.1	3.9	0.5	5.2
division	16/14	1.1	-1	numeric	informative	noninformative	numeric	-2	1.8	3.3	1.2	3.4	0.5	3.9
subtraction	22-4	18.0	14	english_word	informative	informative	english_word	-4	2.2	4.2	2.7	4.7	0.5	4.6
addition	8+9	17.0	19	spanish_word	informative	informative	spanish_word	2	2.4	4.9	2.0	5.4	0.5	3.6
multiplication	5*3	15.0	15	english_word	informative	noninformative	english_word	0	2.4	3.5	1.5	4.8	0.5	7.2
multiplication	19*7	133.0	141	numeric	informative	informative	numeric	8	2.9	3.3	2.5	3.0	0.5	5.6
multiplication	19*2	38.0	40	numeric	informative	noninformative	numeric	2	2.3	4.0	2.1	4.4	0.5	4.5
subtraction	23-26	-3.0	-7	english_word	noninformative	informative	english_word	-4	2.0	2.7	1.8	4.1	0.5	3.5
multiplication	18*6	108.0	115	numeric	noninformative	informative	numeric	7	1.2	6.9	2.3	4.9	0.5	5.1
multiplication	24*6	144.0	148	numeric	informative	informative	numeric	4	1.8	3.2	1.3	5.5	0.5	4.9
division	4/3	1.3	6	spanish_word	informative	noninformative	spanish_word	5	1.6	3.6	2.4	6.8	0.5	3.1
division	28/15	1.9	1	english_word	noninformative	informative	english_word	-1	1.3	4.6	1.1	3.7	0.5	2.7
subtraction	5-20	-15.0	-5	english_word	informative	informative	english_word	10	1.0	3.5	2.2	4.6	0.5	5.3
addition	4+9	13.0	9	numeric	informative	informative	numeric	-4	1.8	4.6	1.4	4.0	0.5	3.6
addition	22+29	51.0	56	spanish_word	informative	informative	spanish_word	5	2.0	5.1	1.5	4.5	0.5	6.5
subtraction	6-15	-9.0	-9	numeric	informative	noninformative	numeric	0	1.0	4.6	1.8	3.3	0.5	5.8
division	17/2	8.5	10	spanish_word	informative	informative	spanish_word	2	2.1	5.4	2.4	3.9	0.5	6.8
addition	19+9	28.0	31	english_word	noninformative	noninformative	english_word	3	1.2	7.6	2.6	4.4	0.5	5.7
subtraction	8-22	-14.0	-6	spanish_word	informative	informative	spanish_word	8	1.8	4.7	2.8	4.5	0.5	3.2
subtraction	14-30	-16.0	-15	english_word	informative	noninformative	english_word	1	1.6	4.9	1.4	5.4	0.5	5.5
addition	12+5	17.0	27	spanish_word	informative	informative	spanish_word	10	2.5	3.2	1.0	5.2	0.5	6.2
division	27/8	3.4	9	spanish_word	informative	informative	spanish_word	6	2.2	6.9	2.5	4.5	0.5	3.7
multiplication	16*3	48.0	50	numeric	informative	informative	numeric	2	1.8	4.1	1.4	7.4	0.5	3.7
