trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	25+30	55.0	49	numeric	informative	noninformative	numeric	-6	2.2	2.2	2.2	4.5	0.5	4.2
subtraction	18-22	-4.0	-2	english_word	informative	informative	english_word	2	2.0	5.0	2.2	5.3	0.5	6.9
division	30/6	5.0	5	spanish_word	informative	noninformative	spanish_word	0	2.4	4.6	2.7	2.2	0.5	5.6
division	26/6	4.3	1	english_word	informative	noninformative	english_word	-3	1.4	3.4	1.6	5.1	0.5	4.4
addition	10+24	34.0	37	english_word	noninformative	noninformative	english_word	3	2.5	4.2	2.9	5.5	0.5	6.0
multiplication	16*8	128.0	129	spanish_word	informative	informative	spanish_word	1	2.4	2.6	2.5	2.6	0.5	3.5
addition	16+21	37.0	43	english_word	noninformative	informative	english_word	6	1.7	4.2	2.8	3.7	0.5	7.0
division	29/20	1.4	-6	spanish_word	informative	informative	spanish_word	-7	2.9	3.9	2.7	3.8	0.5	4.1
multiplication	10*8	80.0	87	english_word	informative	informative	english_word	7	1.2	4.9	2.8	3.3	0.5	5.2
subtraction	5-5	0.0	-1	numeric	informative	noninformative	numeric	-1	1.8	3.5	2.4	2.5	0.5	2.3
division	28/17	1.6	4	numeric	informative	informative	numeric	2	1.1	3.6	2.1	3.0	0.5	5.1
multiplication	22*6	132.0	135	spanish_word	informative	informative	spanish_word	3	1.6	4.7	2.5	4.1	0.5	7.0
subtraction	21-14	7.0	15	spanish_word	informative	informative	spanish_word	8	3.0	3.5	1.4	3.9	0.5	4.8
subtraction	24-25	-1.0	-5	spanish_word	informative	informative	spanish_word	-4	2.8	3.4	2.5	6.1	0.5	4.2
addition	18+28	46.0	50	english_word	informative	noninformative	english_word	4	1.9	3.6	2.5	3.5	0.5	6.7
multiplication	2*9	18.0	18	numeric	informative	noninformative	numeric	0	2.8	2.7	1.8	4.5	0.5	5.1
multiplication	26*4	104.0	98	numeric	informative	informative	numeric	-6	1.6	5.7	1.7	5.6	0.5	5.1
division	29/17	1.7	9	numeric	informative	informative	numeric	7	2.1	5.0	2.6	5.2	0.5	4.7
addition	12+6	18.0	21	numeric	noninformative	informative	numeric	3	1.9	5.2	1.3	5.7	0.5	5.0
subtraction	5-23	-18.0	-27	spanish_word	informative	informative	spanish_word	-9	1.0	4.5	2.3	5.3	0.5	5.0
subtraction	22-1	21.0	22	spanish_word	informative	informative	spanish_word	1	2.9	5.0	2.8	4.6	0.5	4.6
division	27/7	3.9	2	numeric	informative	informative	numeric	-2	1.6	4.8	1.6	4.2	0.5	4.4
multiplication	4*1	4.0	-1	english_word	informative	informative	english_word	-5	2.7	4.6	3.0	3.9	0.5	4.1
addition	11+29	40.0	42	english_word	noninformative	informative	english_word	2	1.0	4.7	1.2	3.1	0.5	4.3
