trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	23*6	138.0	134	spanish_word	informative	noninformative	spanish_word	-4	2.3	5.8	1.4	3.4	0.5	5.1
subtraction	21-14	7.0	9	english_word	informative	informative	english_word	2	2.8	3.6	3.0	5.1	0.5	5.8
multiplication	11*9	99.0	95	english_word	informative	informative	english_word	-4	2.2	4.3	1.2	3.8	0.5	3.0
addition	9+26	35.0	34	spanish_word	informative	informative	spanish_word	-1	2.6	4.5	1.3	3.0	0.5	3.2
subtraction	14-10	4.0	4	spanish_word	informative	informative	spanish_word	0	1.5	3.3	2.7	6.2	0.5	5.4
division	22/10	2.2	5	english_word	informative	noninformative	english_word	3	1.3	4.2	1.0	3.2	0.5	7.7
subtraction	21-27	-6.0	-6	numeric	informative	informative	numeric	0	2.2	2.6	1.4	3.4	0.5	5.6
addition	1+11	12.0	7	spanish_word	informative	noninformative	spanish_word	-5	2.3	5.6	2.2	5.5	0.5	4.0
division	23/11	2.1	2	spanish_word	informative	informative	spanish_word	0	2.2	3.4	1.7	3.9	0.5	6.2
division	6/2	3.0	-2	spanish_word	informative	noninformative	spanish_word	-5	2.4	3.5	2.0	5.2	0.5	5.2
division	12/3	4.0	7	english_word	noninformative	informative	english_word	3	1.4	3.6	2.4	5.7	0.5	4.6
addition	26+5	31.0	21	numeric	informative	informative	numeric	-10	1.3	4.2	1.5	4.8	0.5	5.4
addition	21+5	26.0	31	numeric	informative	informative	numeric	5	1.1	4.5	2.4	3.6	0.5	2.4
subtraction	16-12	4.0	3	numeric	noninformative	informative	numeric	-1	2.5	5.4	1.8	3.6	0.5	4.0
division	30/19	1.6	11	numeric	informative	informative	numeric	9	1.6	4.8	1.4	4.9	0.5	5.0
addition	13+18	31.0	26	english_word	noninformative	noninformative	english_word	-5	1.5	4.1	2.8	5.0	0.5	2.9
division	7/7	1.0	5	english_word	informative	noninformative	english_word	4	1.7	4.0	2.7	6.4	0.5	3.7
multiplication	23*9	207.0	217	numeric	informative	informative	numeric	10	2.1	5.2	2.5	4.1	0.5	4.7
multiplication	16*4	64.0	68	english_word	informative	informative	english_word	4	2.7	4.4	3.0	3.4	0.5	4.0
multiplication	3*6	18.0	19	spanish_word	informative	informative	spanish_word	1	1.1	2.7	1.2	4.5	0.5	5.1
multiplication	10*2	20.0	19	numeric	informative	informative	numeric	-1	2.7	4.0	2.2	5.5	0.5	4.0
addition	3+2	5.0	6	spanish_word	informative	informative	spanish_word	1	1.1	4.0	2.4	4.4	0.5	5.9
subtraction	7-9	-2.0	-2	english_word	informative	informative	english_word	0	2.6	5.1	2.3	3.3	0.5	5.7
subtraction	2-7	-5.0	-9	numeric	noninformative	noninformative	numeric	-4	1.3	5.3	1.8	5.5	0.5	4.1
