trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	8+25	33.0	33	spanish_word	informative	noninformative	spanish_word	0	2.0	5.0	2.9	6.8	0.5	5.1
addition	14+13	27.0	25	english_word	noninformative	informative	english_word	-2	2.9	3.4	1.3	2.9	0.5	5.0
subtraction	6-6	0.0	2	english_word	informative	informative	english_word	2	2.5	5.7	1.8	4.5	0.5	3.0
multiplication	23*5	115.0	113	numeric	informative	noninformative	numeric	-2	1.6	3.2	1.7	4.1	0.5	5.0
subtraction	22-18	4.0	3	spanish_word	informative	informative	spanish_word	-1	1.4	4.2	2.7	6.6	0.5	4.2
multiplication	2*6	12.0	16	spanish_word	informative	informative	spanish_word	4	2.4	4.2	1.9	4.2	0.5	5.2
multiplication	26*1	26.0	19	numeric	noninformative	noninformative	numeric	-7	1.3	2.6	2.7	4.4	0.5	6.9
division	22/4	5.5	6	spanish_word	informative	informative	spanish_word	0	1.8	3.7	2.4	3.8	0.5	7.5
addition	7+26	33.0	32	english_word	informative	informative	english_word	-1	2.2	3.3	1.2	3.8	0.5	3.5
division	21/9	2.3	3	numeric	informative	informative	numeric	1	1.8	2.9	2.2	2.8	0.5	3.8
division	28/5	5.6	12	english_word	informative	informative	english_word	6	1.0	5.0	1.3	5.2	0.5	4.6
multiplication	22*3	66.0	65	spanish_word	informative	noninformative	spanish_word	-1	2.8	4.1	1.2	5.5	0.5	5.8
multiplication	27*9	243.0	241	spanish_word	informative	informative	spanish_word	-2	2.8	6.4	2.7	7.2	0.5	6.2
division	21/21	1.0	9	english_word	informative	informative	english_word	8	1.6	2.6	1.9	4.2	0.5	3.7
addition	11+7	18.0	21	numeric	informative	noninformative	numeric	3	2.2	3.0	1.3	4.7	0.5	3.9
subtraction	17-5	12.0	11	numeric	informative	informative	numeric	-1	3.0	2.8	2.1	5.9	0.5	4.1
subtraction	9-10	-1.0	2	spanish_word	noninformative	informative	spanish_word	3	2.7	4.2	2.2	5.3	0.5	3.3
multiplication	10*6	60.0	63	numeric	informative	informative	numeric	3	1.1	6.1	2.5	3.8	0.5	4.6
addition	6+1	7.0	7	numeric	informative	informative	numeric	0	1.6	3.5	2.3	4.5	0.5	3.5
division	20/5	4.0	7	english_word	noninformative	informative	english_word	3	1.6	5.6	2.1	3.8	0.5	3.9
addition	18+20	38.0	35	numeric	informative	noninformative	numeric	-3	2.6	4.1	1.4	4.7	0.5	3.2
division	22/15	1.5	1	english_word	informative	informative	english_word	0	2.3	4.6	1.5	5.4	0.5	3.4
subtraction	19-29	-10.0	-2	english_word	informative	noninformative	english_word	8	1.2	5.4	2.0	4.4	0.5	5.3
subtraction	9-15	-6.0	-10	spanish_word	informative	informative	spanish_word	-4	1.0	6.1	1.8	4.0	0.5	3.5
