trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
division	26/26	1.0	1	english_word	informative	noninformative	english_word	0	2.6	3.3	2.5	5.3	0.5	5.0
multiplication	19*8	152.0	151	english_word	informative	informative	english_word	-1	1.1	6.3	2.3	4.0	0.5	6.1
multiplication	17*3	51.0	61	english_word	informative	noninformative	english_word	10	1.4	3.1	1.4	3.7	0.5	4.7
subtraction	22-9	13.0	10	numeric	informative	informative	numeric	-3	2.2	7.5	2.6	3.2	0.5	3.6
subtraction	2-5	-3.0	0	numeric	informative	informative	numeric	3	1.2	5.4	2.6	7.0	0.5	8.0
subtraction	11-10	1.0	0	numeric	informative	informative	numeric	-1	2.2	3.5	1.8	4.5	0.5	4.1
addition	22+5	27.0	19	spanish_word	informative	informative	spanish_word	-8	1.1	3.9	2.0	3.6	0.5	3.9
addition	1+5	6.0	10	spanish_word	noninformative	noninformative	spanish_word	4	2.9	3.9	2.6	4.6	0.5	4.1
subtraction	27-16	11.0	8	numeric	informative	informative	numeric	-3	3.0	3.8	1.9	4.0	0.5	2.9
multiplication	9*5	45.0	45	spanish_word	informative	noninformative	spanish_word	0	2.0	4.9	2.5	4.7	0.5	3.6
subtraction	3-20	-17.0	-18	english_word	informative	informative	english_word	-1	2.3	4.4	1.2	2.9	0.5	7.4
addition	7+24	31.0	34	numeric	informative	noninformative	numeric	3	2.5	5.9	2.0	3.5	0.5	6.6
multiplication	22*7	154.0	148	spanish_word	informative	informative	spanish_word	-6	2.5	5.2	1.9	3.3	0.5	4.3
multiplication	8*5	40.0	41	english_word	informative	informative	english_word	1	1.8	5.3	1.5	5.4	0.5	5.0
addition	3+19	22.0	23	english_word	informative	informative	english_word	1	2.5	4.9	2.7	4.7	0.5	4.6
division	30/27	1.1	0	spanish_word	informative	informative	spanish_word	-1	1.8	3.7	1.0	5.5	0.5	3.1
division	28/4	7.0	3	numeric	noninformative	noninformative	numeric	-4	2.9	7.4	1.9	6.3	0.5	4.6
division	9/2	4.5	6	spanish_word	informative	noninformative	spanish_word	1	2.4	6.0	1.1	6.1	0.5	4.4
addition	19+15	34.0	39	english_word	informative	informative	english_word	5	1.7	2.5	2.0	3.7	0.5	3.8
addition	25+2	27.0	23	spanish_word	noninformative	informative	spanish_word	-4	2.7	5.4	2.7	5.0	0.5	5.5
subtraction	25-16	9.0	15	english_word	noninformative	informative	english_word	6	1.8	4.2	1.7	4.3	0.5	5.5
division	27/2	13.5	24	numeric	informative	informative	numeric	10	1.2	2.4	2.8	4.7	0.5	4.1
multiplication	27*6	162.0	163	numeric	informative	informative	numeric	1	1.6	3.2	1.2	4.8	0.5	4.1
division	30/24	1.2	3	spanish_word	informative	informative	spanish_word	2	1.8	3.3	1.3	2.4	0.5	3.1
