trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	2+26	28.0	28	numeric	informative	informative	numeric	0	1.5	3.8	1.4	4.7	0.5	4.0
addition	13+28	41.0	43	numeric	informative	noninformative	numeric	2	1.9	5.1	1.2	4.7	0.5	3.8
multiplication	1*7	7.0	9	numeric	informative	informative	numeric	2	1.8	4.0	2.9	5.5	0.5	5.5
multiplication	15*6	90.0	88	english_word	informative	informative	english_word	-2	1.5	4.0	1.1	4.5	0.5	4.1
subtraction	20-16	4.0	5	numeric	informative	informative	numeric	1	2.7	3.1	2.2	4.3	0.5	3.8
subtraction	10-15	-5.0	-2	spanish_word	informative	noninformative	spanish_word	3	1.4	4.5	2.4	4.1	0.5	3.0
division	27/21	1.3	0	english_word	noninformative	informative	english_word	-1	1.0	3.9	2.9	4.2	0.5	4.0
subtraction	7-5	2.0	-1	spanish_word	noninformative	informative	spanish_word	-3	2.9	4.0	2.6	5.1	0.5	5.9
addition	28+19	47.0	47	english_word	informative	informative	english_word	0	2.4	2.6	2.1	5.2	0.5	5.3
subtraction	12-26	-14.0	-23	english_word	informative	noninformative	english_word	-9	2.0	4.2	1.7	4.5	0.5	3.6
division	13/11	1.2	11	english_word	informative	noninformative	english_word	10	2.9	4.9	1.7	3.9	0.5	5.5
subtraction	8-6	2.0	0	numeric	informative	informative	numeric	-2	1.8	4.4	1.2	7.8	0.5	6.5
multiplication	13*5	65.0	68	spanish_word	informative	informative	spanish_word	3	1.2	3.1	2.1	3.5	0.5	3.6
addition	4+8	12.0	13	spanish_word	informative	informative	spanish_word	1	1.7	4.4	1.3	4.3	0.5	5.2
subtraction	14-2	12.0	12	spanish_word	informative	informative	spanish_word	0	1.3	4.0	1.6	6.1	0.5	7.5
addition	25+16	41.0	41	numeric	informative	informative	numeric	0	3.0	6.0	2.7	3.6	0.5	7.3
division	4/2	2.0	-1	spanish_word	noninformative	informative	spanish_word	-3	2.8	4.9	1.7	4.1	0.5	3.3
addition	2+16	18.0	17	numeric	informative	informative	numeric	-1	2.0	4.2	1.7	3.8	0.5	5.7
multiplication	30*1	30.0	33	spanish_word	informative	informative	spanish_word	3	1.8	5.2	2.4	5.0	0.5	4.1
multiplication	21*9	189.0	190	english_word	informative	informative	english_word	1	1.9	4.5	1.1	4.5	0.5	4.8
division	29/2	14.5	12	numeric	informative	noninformative	numeric	-3	2.4	5.8	1.9	7.5	0.5	5.8
division	18/14	1.3	-5	english_word	noninformative	noninformative	english_word	-6	1.5	3.3	2.5	7.8	0.5	3.8
division	18/6	3.0	7	english_word	informative	informative	english_word	4	2.2	4.2	2.5	4.6	0.5	2.4
multiplication	10*8	80.0	80	spanish_word	informative	noninformative	spanish_word	0	1.3	4.5	1.5	2.6	0.5	2.8
