trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	18+22	40.0	43	numeric	informative	informative	numeric	3	2.9	4.7	1.0	3.9	0.5	4.0
addition	23+15	38.0	40	english_word	informative	informative	english_word	2	2.6	3.8	1.2	4.0	0.5	7.2
subtraction	21-5	16.0	16	english_word	informative	noninformative	english_word	0	1.6	5.7	1.0	4.6	0.5	4.0
subtraction	13-23	-10.0	-14	english_word	informative	informative	english_word	-4	1.3	3.8	1.3	4.9	0.5	4.9
addition	17+6	23.0	33	numeric	noninformative	informative	numeric	10	2.6	4.3	2.5	2.6	0.5	3.9
addition	12+5	17.0	22	spanish_word	informative	informative	spanish_word	5	2.0	3.8	1.9	5.8	0.5	4.0
division	22/7	3.1	-3	numeric	informative	informative	numeric	-6	2.8	4.9	1.9	5.7	0.5	4.8
division	30/19	1.6	11	numeric	informative	informative	numeric	9	2.6	3.8	1.6	7.4	0.5	4.6
subtraction	25-21	4.0	3	english_word	noninformative	informative	english_word	-1	1.0	2.8	3.0	4.4	0.5	3.9
division	21/6	3.5	4	numeric	informative	noninformative	numeric	0	2.7	5.8	1.6	4.4	0.5	4.6
multiplication	8*9	72.0	71	english_word	informative	informative	english_word	-1	2.8	7.4	2.7	4.3	0.5	4.0
addition	1+11	12.0	13	english_word	informative	noninformative	english_word	1	2.2	4.8	2.6	4.2	0.5	3.6
division	12/2	6.0	9	numeric	informative	noninformative	numeric	3	2.4	3.6	1.9	4.0	0.5	5.5
addition	30+16	46.0	37	english_word	informative	informative	english_word	-9	2.0	2.6	1.6	2.9	0.5	2.2
multiplication	20*1	20.0	24	spanish_word	noninformative	noninformative	spanish_word	4	2.3	3.9	2.0	7.3	0.5	4.4
division	24/13	1.8	2	spanish_word	informative	informative	spanish_word	0	1.3	6.0	1.3	3.6	0.5	5.1
subtraction	18-12	6.0	2	spanish_word	informative	informative	spanish_word	-4	1.2	5.3	1.9	5.2	0.5	4.0
subtraction	18-1	17.0	15	numeric	informative	noninformative	numeric	-2	2.2	3.9	1.3	3.7	0.5	5.1
division	22/9	2.4	2	spanish_word	noninformative	informative	spanish_word	0	1.4	2.7	1.2	4.4	0.5	4.9
multiplication	14*1	14.0	18	numeric	informative	informative	numeric	4	1.5	3.7	1.3	5.7	0.5	3.4
multiplication	19*7	133.0	132	spanish_word	informative	informative	spanish_word	-1	2.6	4.5	1.4	4.7	0.5	3.4
subtraction	1-7	-6.0	0	spanish_word	informative	informative	spanish_word	6	3.0	4.0	1.2	6.5	0.5	3.4
multiplication	8*8	64.0	66	english_word	informative	noninformative	english_word	2	2.8	4.0	1.5	3.7	0.5	5.1
multiplication	2*5	10.0	4	spanish_word	informative	informative	spanish_word	-6	2.6	8.0	2.4	5.7	0.5	6.0
