trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	26+28	54.0	55	english_word	informative	informative	english_word	1	1.8	3.9	2.1	6.1	0.5	6.5
subtraction	24-8	16.0	15	numeric	noninformative	informative	numeric	-1	1.8	4.3	2.7	4.7	0.5	5.6
division	18/11	1.6	-1	numeric	noninformative	informative	numeric	-3	2.7	5.9	1.1	6.6	0.5	3.0
subtraction	19-27	-8.0	-1	english_word	informative	noninformative	english_word	7	2.0	4.1	2.0	4.3	0.5	4.9
subtraction	15-21	-6.0	1	numeric	informative	noninformative	numeric	7	2.1	4.2	2.3	4.2	0.5	4.3
division	11/7	1.6	-3	english_word	informative	informative	english_word	-5	2.4	2.8	2.6	4.1	0.5	3.5
division	21/21	1.0	-5	spanish_word	informative	noninformative	spanish_word	-6	1.4	3.2	2.8	3.1	0.5	5.0
multiplication	19*2	38.0	38	english_word	informative	informative	english_word	0	1.1	4.6	1.9	6.1	0.5	5.3
multiplication	5*8	40.0	38	numeric	informative	informative	numeric	-2	1.7	2.3	1.7	7.6	0.5	3.1
division	29/22	1.3	-1	numeric	informative	informative	numeric	-2	2.8	4.7	1.4	3.8	0.5	4.4
subtraction	6-3	3.0	4	numeric	informative	informative	numeric	1	1.9	4.2	1.3	3.9	0.5	4.1
subtraction	29-11	18.0	18	spanish_word	informative	informative	spanish_word	0	1.9	3.7	1.7	2.9	0.5	3.0
addition	14+12	26.0	31	spanish_word	informative	noninformative	spanish_word	5	1.3	3.9	3.0	3.8	0.5	3.5
multiplication	1*5	5.0	6	spanish_word	informative	noninformative	spanish_word	1	1.4	4.6	1.7	6.1	0.5	3.1
multiplication	8*9	72.0	71	spanish_word	informative	informative	spanish_word	-1	1.9	3.9	2.8	3.8	0.5	4.7
division	21/12	1.8	-1	numeric	informative	noninformative	numeric	-3	2.6	3.8	2.9	3.6	0.5	7.4
addition	2+22	24.0	29	numeric	informative	informative	numeric	5	1.7	3.5	1.1	3.2	0.5	4.1
subtraction	6-6	0.0	-5	spanish_word	informative	informative	spanish_word	-5	2.7	4.1	1.7	4.4	0.5	6.7
addition	11+25	36.0	35	english_word	informative	informative	english_word	-1	2.3	6.8	3.0	3.3	0.5	4.5
multiplication	6*3	18.0	24	spanish_word	noninformative	informative	spanish_word	6	2.7	6.1	2.0	4.2	0.5	7.3
addition	30+24	54.0	49	english_word	informative	informative	english_word	-5	2.3	5.0	2.9	4.5	0.5	5.3
multiplication	30*7	210.0	211	spanish_word	noninformative	informative	spanish_word	1	1.2	4.4	1.4	3.8	0.5	4.8
division	16/1	16.0	7	english_word	informative	noninformative	english_word	-9	2.1	4.8	1.1	4.9	0.5	4.7
addition	28+16	44.0	41	english_word	informative	informative	english_word	-3	1.6	3.9	3.0	3.6	0.5	3.7
