trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	11*9	99.0	99	english_word	informative	informative	english_word	0	1.3	3.7	2.4	4.3	0.5	7.9
division	24/18	1.3	7	spanish_word	informative	informative	spanish_word	6	2.9	3.8	1.2	4.2	0.5	7.1
subtraction	27-2	25.0	35	spanish_word	informative	noninformative	spanish_word	10	2.7	4.5	1.4	6.1	0.5	5.4
addition	18+16	34.0	37	spanish_word	informative	informative	spanish_word	3	1.8	4.2	1.4	3.1	0.5	6.9
multiplication	17*2	34.0	39	spanish_word	noninformative	noninformative	spanish_word	5	2.2	5.7	1.8	3.4	0.5	4.5
multiplication	3*1	3.0	-4	english_word	informative	noninformative	english_word	-7	2.3	3.3	1.2	3.7	0.5	5.0
multiplication	21*4	84.0	83	numeric	informative	noninformative	numeric	-1	1.3	6.4	1.3	4.2	0.5	3.6
subtraction	8-23	-15.0	-15	spanish_word	informative	informative	spanish_word	0	1.4	6.0	1.3	3.3	0.5	3.8
subtraction	8-23	-15.0	-16	spanish_word	informative	informative	spanish_word	-1	1.8	5.6	2.5	3.3	0.5	3.5
addition	26+26	52.0	53	numeric	noninformative	informative	numeric	1	1.5	7.7	1.8	6.4	0.5	3.5
division	25/1	25.0	26	english_word	informative	informative	english_word	1	2.3	4.1	3.0	4.2	0.5	4.3
addition	26+3	29.0	31	english_word	informative	informative	english_word	2	1.6	3.0	2.5	3.2	0.5	3.6
division	13/4	3.2	7	numeric	informative	informative	numeric	4	2.9	5.0	1.2	4.8	0.5	7.5
addition	29+8	37.0	45	numeric	informative	informative	numeric	8	2.9	3.4	2.8	4.5	0.5	4.4
multiplication	16*5	80.0	79	numeric	informative	informative	numeric	-1	2.2	3.6	1.6	6.0	0.5	5.4
division	8/6	1.3	2	spanish_word	informative	noninformative	spanish_word	1	1.6	5.7	1.3	3.7	0.5	4.6
addition	14+7	21.0	22	numeric	noninformative	noninformative	numeric	1	2.5	3.9	2.0	2.9	0.5	3.0
addition	7+19	26.0	28	english_word	informative	informative	english_word	2	2.0	4.1	2.5	2.8	0.5	4.2
division	28/26	1.1	1	english_word	informative	informative	english_word	0	2.9	3.0	1.9	3.7	0.5	5.1
subtraction	27-7	20.0	19	spanish_word	informative	noninformative	spanish_word	-1	2.5	6.2	1.6	4.8	0.5	2.6
subtraction	22-17	5.0	6	english_word	informative	informative	english_word	1	1.9	2.8	2.0	6.5	0.5	2.9
multiplication	11*4	44.0	39	english_word	noninformative	informative	english_word	-5	1.4	4.9	1.8	3.8	0.5	3.1
division	27/21	1.3	3	numeric	informative	informative	numeric	2	1.9	4.8	1.2	4.0	0.5	5.4
subtraction	30-17	13.0	21	numeric	informative	informative	numeric	8	1.0	6.8	2.1	3.9	0.5	5.4
