trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
subtraction	22-6	16.0	7	spanish_word	noninformative	informative	spanish_word	-9	2.9	4.5	2.7	7.0	0.5	3.3
subtraction	8-10	-2.0	-6	numeric	informative	noninformative	numeric	-4	2.1	4.6	1.6	6.7	0.5	3.1
subtraction	26-6	20.0	14	spanish_word	informative	noninformative	spanish_word	-6	3.0	3.4	1.4	5.4	0.5	3.5
subtraction	20-16	4.0	2	numeric	noninformative	informative	numeric	-2	2.6	5.1	2.5	2.8	0.5	3.0
multiplication	19*5	95.0	99	numeric	informative	noninformative	numeric	4	2.9	4.0	2.3	4.9	0.5	4.1
subtraction	7-9	-2.0	-1	spanish_word	informative	noninformative	spanish_word	1	1.9	3.9	1.2	5.3	0.5	3.7
division	11/2	5.5	6	english_word	informative	informative	english_word	0	1.5	4.2	1.3	3.8	0.5	4.2
division	11/7	1.6	4	english_word	informative	informative	english_word	2	2.3	4.7	1.7	7.3	0.5	4.0
division	11/6	1.8	-6	spanish_word	informative	informative	spanish_word	-8	2.8	5.0	1.9	5.0	0.5	4.7
addition	8+11	19.0	22	spanish_word	informative	informative	spanish_word	3	1.6	3.6	2.3	3.5	0.5	4.2
division	12/1	12.0	16	numeric	informative	informative	numeric	4	1.8	3.7	1.3	4.2	0.5	3.5
addition	18+29	47.0	41	english_word	informative	informative	english_word	-6	2.3	6.4	1.8	4.3	0.5	3.9
multiplication	24*7	168.0	166	numeric	informative	informative	numeric	-2	1.1	6.8	2.3	6.2	0.5	3.4
multiplication	11*6	66.0	67	spanish_word	informative	informative	spanish_word	1	2.4	4.8	1.5	2.8	0.5	4.9
addition	27+4	31.0	32	english_word	informative	noninformative	english_word	1	1.6	3.4	1.6	6.3	0.5	2.9
addition	5+12	17.0	20	numeric	informative	informative	numeric	3	1.3	2.7	2.9	3.9	0.5	3.9
multiplication	6*1	6.0	6	spanish_word	noninformative	noninformative	spanish_word	0	1.2	5.0	2.0	4.2	0.5	6.3
addition	24+10	34.0	30	numeric	informative	informative	numeric	-4	2.3	3.7	1.1	3.7	0.5	3.9
division	20/18	1.1	5	english_word	informative	informative	english_word	4	1.5	3.9	1.0	4.7	0.5	4.1
multiplication	12*4	48.0	57	english_word	informative	informative	english_word	9	1.0	6.6	2.3	6.4	0.5	3.5
addition	8+28	36.0	39	spanish_word	informative	noninformative	spanish_word	3	2.6	3.8	2.9	3.5	0.5	6.2
division	20/10	2.0	3	english_word	informative	informative	english_word	1	2.0	5.8	2.2	3.1	0.5	4.9
subtraction	19-5	14.0	21	numeric	noninformative	informative	numeric	7	2.5	4.0	1.4	4.9	0.5	4.7
multiplication	15*2	30.0	26	english_word	informative	informative	english_word	-4	2.8	5.4	1.6	5.5	0.5	5.5
