trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	20*4	80.0	85	numeric	informative	informative	numeric	5	2.9	4.9	1.3	3.0	0.5	5.7
division	26/10	2.6	5	english_word	noninformative	noninformative	english_word	2	2.1	4.5	1.1	3.6	0.5	4.7
multiplication	15*5	75.0	82	numeric	informative	noninformative	numeric	7	2.9	5.5	2.2	4.6	0.5	3.9
subtraction	16-25	-9.0	-9	numeric	informative	informative	numeric	0	2.4	4.2	1.3	3.6	0.5	4.7
subtraction	27-9	18.0	12	english_word	informative	informative	english_word	-6	2.4	3.9	2.5	5.8	0.5	7.0
subtraction	13-13	0.0	0	numeric	informative	informative	numeric	0	1.4	5.9	1.8	3.9	0.5	4.2
division	11/3	3.7	12	english_word	informative	noninformative	english_word	8	3.0	5.1	2.1	5.3	0.5	7.7
multiplication	21*6	126.0	125	numeric	informative	informative	numeric	-1	1.0	6.0	2.9	2.8	0.5	3.8
multiplication	2*8	16.0	18	english_word	noninformative	informative	english_word	2	1.5	3.2	2.0	4.0	0.5	3.0
multiplication	16*8	128.0	126	english_word	informative	informative	english_word	-2	1.9	2.4	1.2	3.7	0.5	7.8
division	29/24	1.2	-5	numeric	informative	informative	numeric	-6	2.6	3.0	1.3	4.0	0.5	3.1
subtraction	10-27	-17.0	-17	numeric	informative	noninformative	numeric	0	1.4	5.3	2.1	3.5	0.5	3.0
addition	22+3	25.0	34	english_word	informative	informative	english_word	9	2.7	4.4	2.0	5.2	0.5	3.7
addition	20+18	38.0	37	english_word	informative	informative	english_word	-1	3.0	4.4	2.3	3.3	0.5	3.2
addition	9+9	18.0	22	english_word	informative	informative	english_word	4	1.3	5.9	1.8	6.8	0.5	3.6
division	15/6	2.5	-4	numeric	informative	informative	numeric	-7	2.2	3.8	2.3	3.9	0.5	3.0
multiplication	15*9	135.0	125	numeric	informative	noninformative	numeric	-10	1.0	3.4	1.8	3.3	0.5	5.2
addition	6+3	9.0	12	numeric	informative	informative	numeric	3	1.8	5.0	2.2	7.0	0.5	5.2
addition	30+17	47.0	57	english_word	informative	informative	english_word	10	1.1	5.7	2.5	3.6	0.5	7.7
subtraction	3-26	-23.0	-20	numeric	noninformative	informative	numeric	3	2.9	4.5	1.4	5.7	0.5	3.8
division	26/16	1.6	3	english_word	informative	noninformative	english_word	1	1.9	4.5	1.8	4.5	0.5	5.7
addition	14+7	21.0	17	english_word	informative	informative	english_word	-4	2.9	3.6	2.0	4.1	0.5	4.6
division	12/9	1.3	2	numeric	informative	noninformative	numeric	1	2.6	4.8	2.4	5.5	0.5	2.8
subtraction	23-26	-3.0	-2	english_word	noninformative	informative	english_word	1	2.7	4.1	1.5	3.8	0.5	4.1
