trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	18*1	18.0	21	numeric	informative	noninformative	numeric	3	1.2	4.6	2.0	4.7	0.5	3.5
subtraction	1-3	-2.0	-2	english_word	informative	informative	english_word	0	1.9	3.8	2.9	3.5	0.5	4.5
multiplication	25*7	175.0	167	english_word	informative	noninformative	english_word	-8	2.5	4.7	1.7	4.3	0.5	7.2
multiplication	20*1	20.0	20	numeric	informative	informative	numeric	0	2.3	2.7	1.1	4.9	0.5	4.9
multiplication	2*6	12.0	16	english_word	informative	informative	english_word	4	2.6	2.8	1.2	4.7	0.5	4.7
addition	4+30	34.0	38	numeric	informative	noninformative	numeric	4	2.1	4.0	1.8	5.3	0.5	4.7
subtraction	22-25	-3.0	-10	numeric	informative	informative	numeric	-7	2.2	3.6	2.2	4.9	0.5	4.0
division	28/23	1.2	-1	english_word	informative	informative	english_word	-2	2.0	4.4	2.6	4.6	0.5	5.3
addition	23+1	24.0	16	english_word	informative	noninformative	english_word	-8	2.5	4.9	1.6	4.5	0.5	3.9
subtraction	17-18	-1.0	4	numeric	informative	informative	numeric	5	2.5	5.6	2.3	3.6	0.5	4.6
subtraction	5-19	-14.0	-11	numeric	informative	informative	numeric	3	2.2	2.5	1.9	5.0	0.5	3.9
addition	29+4	33.0	36	numeric	informative	noninformative	numeric	3	1.7	3.9	2.9	4.2	0.5	4.0
addition	29+26	55.0	58	english_word	noninformative	informative	english_word	3	1.7	3.1	2.6	4.0	0.5	5.9
subtraction	12-18	-6.0	-4	english_word	noninformative	informative	english_word	2	1.0	5.2	2.0	6.2	0.5	3.1
multiplication	23*7	161.0	159	numeric	informative	informative	numeric	-2	2.4	4.5	2.1	4.2	0.5	2.9
division	30/4	7.5	4	english_word	informative	informative	english_word	-4	2.0	3.1	1.9	6.6	0.5	6.1
multiplication	24*3	72.0	62	numeric	informative	noninformative	numeric	-10	2.0	3.6	1.4	4.1	0.5	3.9
division	12/3	4.0	11	numeric	informative	informative	numeric	7	1.6	5.3	2.7	3.6	0.5	5.5
addition	15+18	33.0	34	english_word	informative	informative	english_word	1	2.2	3.3	1.6	2.8	0.5	7.7
division	25/19	1.3	10	english_word	informative	informative	english_word	9	1.7	3.8	2.2	5.3	0.5	6.9
division	9/1	9.0	15	numeric	informative	informative	numeric	6	2.2	4.8	2.2	7.7	0.5	4.6
addition	15+11	26.0	26	english_word	informative	informative	english_word	0	2.2	4.5	2.7	4.0	0.5	2.5
division	26/17	1.5	9	numeric	noninformative	informative	numeric	7	1.1	5.1	1.9	4.6	0.5	4.0
subtraction	25-9	16.0	16	english_word	noninformative	noninformative	english_word	0	1.6	7.8	1.8	4.9	0.5	3.2
