trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	21+11	32.0	22	english_word	informative	informative	english_word	-10	2.0	6.9	2.3	3.6	0.5	4.6
multiplication	25*2	50.0	52	numeric	informative	informative	numeric	2	1.5	5.0	1.1	4.2	0.5	3.8
subtraction	9-22	-13.0	-18	numeric	informative	informative	numeric	-5	1.5	5.0	1.7	3.6	0.5	4.3
division	24/18	1.3	5	numeric	informative	noninformative	numeric	4	1.8	4.3	1.1	3.0	0.5	3.4
subtraction	13-22	-9.0	-6	numeric	noninformative	noninformative	numeric	3	1.8	4.3	1.4	4.6	0.5	7.1
multiplication	7*1	7.0	-2	english_word	informative	informative	english_word	-9	3.0	5.0	2.9	4.6	0.5	2.7
division	27/12	2.2	4	numeric	noninformative	informative	numeric	2	1.8	4.2	2.9	3.5	0.5	5.5
multiplication	6*8	48.0	50	english_word	informative	informative	english_word	2	2.5	5.8	2.4	3.3	0.5	5.7
multiplication	26*8	208.0	208	english_word	informative	informative	english_word	0	2.5	6.2	2.5	3.6	0.5	3.7
division	22/15	1.5	-4	english_word	informative	informative	english_word	-5	1.6	5.5	1.9	4.3	0.5	5.2
addition	18+7	25.0	18	english_word	informative	noninformative	english_word	-7	1.7	3.3	2.9	3.2	0.5	3.3
addition	23+16	39.0	39	english_word	informative	noninformative	english_word	0	1.7	4.5	1.8	5.2	0.5	4.9
addition	4+14	18.0	15	numeric	informative	informative	numeric	-3	1.3	5.0	2.4	3.7	0.5	5.0
subtraction	25-24	1.0	10	english_word	informative	informative	english_word	9	2.9	2.1	2.3	4.9	0.5	3.5
addition	28+1	29.0	25	english_word	informative	informative	english_word	-4	2.8	5.8	2.2	3.7	0.5	4.9
addition	20+20	40.0	40	english_word	informative	noninformative	english_word	0	2.1	5.3	1.4	4.2	0.5	4.6
multiplication	8*1	8.0	6	english_word	informative	informative	english_word	-2	1.6	4.0	2.4	5.2	0.5	2.8
subtraction	4-6	-2.0	-4	numeric	informative	informative	numeric	-2	2.8	3.4	2.8	4.1	0.5	4.2
division	23/15	1.5	2	numeric	noninformative	noninformative	numeric	0	2.3	3.4	2.6	5.5	0.5	4.7
multiplication	9*7	63.0	64	numeric	informative	informative	numeric	1	1.8	5.9	1.9	2.8	0.5	5.7
subtraction	7-14	-7.0	-9	english_word	informative	informative	english_word	-2	2.0	5.0	2.8	3.6	0.5	4.1
subtraction	12-24	-12.0	-11	numeric	noninformative	noninformative	numeric	1	2.0	4.4	2.6	5.8	0.5	4.0
division	26/10	2.6	1	numeric	informative	informative	numeric	-2	2.9	4.3	2.5	6.5	0.5	4.4
division	27/25	1.1	6	numeric	informative	informative	numeric	5	2.1	3.5	1.2	2.8	0.5	3.0
