trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
addition	21+22	43.0	41	english_word	noninformative	noninformative	english_word	-2	1.3	5.6	2.1	4.8	0.5	3.1
subtraction	19-24	-5.0	-7	numeric	informative	noninformative	numeric	-2	2.1	5.6	2.0	2.5	0.5	4.0
division	24/22	1.1	2	english_word	informative	informative	english_word	1	2.0	4.9	1.1	4.2	0.5	5.5
subtraction	18-17	1.0	-5	numeric	informative	informative	numeric	-6	1.1	6.5	2.0	3.9	0.5	6.0
division	23/14	1.6	2	numeric	informative	informative	numeric	0	2.0	5.7	1.5	5.8	0.5	3.0
multiplication	18*5	90.0	98	numeric	informative	informative	numeric	8	2.6	4.4	1.7	4.8	0.5	3.3
addition	6+24	30.0	25	english_word	informative	informative	english_word	-5	1.4	3.2	2.5	3.8	0.5	4.5
subtraction	6-28	-22.0	-25	english_word	informative	informative	english_word	-3	2.0	4.3	2.9	4.6	0.5	4.5
multiplication	11*8	88.0	91	english_word	informative	noninformative	english_word	3	2.0	5.1	1.4	3.5	0.5	6.0
division	11/2	5.5	10	english_word	informative	informative	english_word	4	1.6	6.1	1.4	3.9	0.5	4.1
multiplication	10*7	70.0	78	numeric	noninformative	informative	numeric	8	2.5	6.9	2.9	4.0	0.5	4.0
addition	4+17	21.0	23	english_word	informative	informative	english_word	2	2.3	4.3	2.0	5.7	0.5	6.5
addition	17+1	18.0	19	numeric	informative	informative	numeric	1	2.6	3.3	2.3	6.0	0.5	4.5
subtraction	3-29	-26.0	-30	numeric	informative	noninformative	numeric	-4	1.8	4.5	1.3	7.0	0.5	3.9
division	13/12	1.1	0	numeric	noninformative	informative	numeric	-1	2.4	4.3	1.2	3.8	0.5	3.8
division	30/9	3.3	4	numeric	noninformative	noninformative	numeric	1	2.1	3.3	2.0	5.0	0.5	4.0
multiplication	9*7	63.0	68	english_word	informative	informative	english_word	5	1.4	4.4	1.1	4.6	0.5	2.9
addition	18+4	22.0	23	english_word	informative	informative	english_word	1	1.3	4.3	2.5	4.5	0.5	3.5
addition	8+1	9.0	3	english_word	informative	informative	english_word	-6	2.2	3.9	2.7	5.5	0.5	7.5
subtraction	9-1	8.0	3	numeric	informative	informative	numeric	-5	1.4	6.4	1.2	4.7	0.5	2.9
division	30/14	2.1	0	numeric	informative	informative	numeric	-2	2.8	5.1	1.1	3.4	0.5	5.3
multiplication	29*3	87.0	91	english_word	informative	informative	english_word	4	1.1	7.0	2.0	3.5	0.5	3.0
subtraction	2-9	-7.0	-12	english_word	informative	noninformative	english_word	-5	2.2	4.5	2.7	4.0	0.5	3.0
multiplication	27*7	189.0	198	numeric	informative	noninformative	numeric	9	2.5	5.0	2.0	4.5	0.5	4.1
