trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	8*2	16.0	15	numeric	informative	noninformative	numeric	-1	2.9	5.0	1.8	2.8	0.5	3.1
subtraction	24-3	21.0	21	english_word	informative	informative	english_word	0	2.0	2.7	1.9	4.2	0.5	4.5
subtraction	12-18	-6.0	-11	numeric	informative	informative	numeric	-5	1.2	3.4	1.2	6.8	0.5	3.3
division	18/2	9.0	3	english_word	informative	informative	english_word	-6	2.9	5.1	2.0	5.5	0.5	5.9
division	25/12	2.1	4	numeric	informative	informative	numeric	2	1.7	4.0	2.2	5.3	0.5	3.4
addition	22+21	43.0	43	english_word	informative	noninformative	english_word	0	2.3	2.6	1.9	5.1	0.5	4.8
addition	9+5	14.0	21	english_word	informative	noninformative	english_word	7	2.7	3.2	1.0	5.7	0.5	4.8
subtraction	18-22	-4.0	-3	english_word	informative	informative	english_word	1	1.2	7.4	1.5	4.8	0.5	3.1
division	18/6	3.0	6	english_word	noninformative	informative	english_word	3	1.2	4.6	2.2	3.1	0.5	6.3
multiplication	6*5	30.0	34	numeric	noninformative	informative	numeric	4	2.9	7.0	2.1	4.3	0.5	5.2
subtraction	11-15	-4.0	-3	numeric	noninformative	informative	numeric	1	1.1	4.4	1.6	6.7	0.5	3.4
division	14/8	1.8	-6	english_word	informative	informative	english_word	-8	1.6	7.7	2.9	6.0	0.5	5.4
multiplication	30*1	30.0	26	english_word	informative	noninformative	english_word	-4	2.0	4.1	1.2	4.2	0.5	6.6
subtraction	13-12	1.0	-7	numeric	informative	informative	numeric	-8	1.6	4.2	2.6	5.1	0.5	5.0
addition	16+8	24.0	23	numeric	informative	informative	numeric	-1	2.9	3.0	1.5	5.0	0.5	3.9
multiplication	27*9	243.0	241	english_word	informative	informative	english_word	-2	2.4	4.9	1.1	3.6	0.5	6.2
addition	28+9	37.0	37	numeric	informative	informative	numeric	0	1.2	3.3	1.5	4.2	0.5	3.4
addition	5+20	25.0	25	numeric	informative	informative	numeric	0	2.3	7.4	2.8	4.9	0.5	5.3
subtraction	18-26	-8.0	-6	english_word	informative	informative	english_word	2	1.7	4.4	2.7	2.6	0.5	5.5
addition	29+26	55.0	53	english_word	informative	noninformative	english_word	-2	1.8	5.2	1.3	4.0	0.5	5.1
multiplication	4*7	28.0	36	numeric	noninformative	informative	numeric	8	1.8	3.8	1.4	3.1	0.5	4.0
multiplication	5*6	30.0	25	numeric	informative	noninformative	numeric	-5	1.4	3.3	2.4	6.2	0.5	5.7
division	30/15	2.0	-5	english_word	informative	informative	english_word	-7	2.3	3.6	2.4	2.6	0.5	6.7
division	7/1	7.0	7	numeric	informative	noninformative	numeric	0	1.6	5.1	2.3	4.3	0.5	2.1
