trial_type	equation	solution	comparison	equation_representation	feedback_1	feedback_2	comparison_representation	rounded_difference	equation_duration	isi1	comparison_duration	isi2	feedback_duration	iti
multiplication	1*6	6.0	6	english_word	informative	noninformative	english_word	0	1.2	7.2	1.1	5.0	0.5	4.0
subtraction	2-4	-2.0	0	english_word	informative	noninformative	english_word	2	1.8	5.4	2.1	3.9	0.5	3.3
addition	9+8	17.0	9	english_word	noninformative	noninformative	english_word	-8	3.0	5.7	2.5	6.6	0.5	5.1
addition	22+11	33.0	33	english_word	informative	informative	english_word	0	2.8	3.5	2.0	6.5	0.5	5.2
addition	30+11	41.0	49	numeric	noninformative	informative	numeric	8	2.6	5.8	2.5	4.3	0.5	5.0
division	30/29	1.0	-3	english_word	informative	informative	english_word	-4	1.5	4.0	2.7	5.6	0.5	5.0
subtraction	17-14	3.0	4	english_word	informative	informative	english_word	1	1.3	3.7	2.1	6.1	0.5	2.9
division	22/2	11.0	4	numeric	informative	informative	numeric	-7	1.2	3.3	3.0	4.7	0.5	5.0
multiplication	15*9	135.0	131	english_word	informative	noninformative	english_word	-4	1.7	5.2	2.8	4.0	0.5	4.2
subtraction	4-8	-4.0	-9	english_word	informative	informative	english_word	-5	2.5	6.4	1.4	4.0	0.5	4.2
division	19/10	1.9	1	numeric	informative	informative	numeric	-1	1.4	4.8	2.2	6.3	0.5	3.4
subtraction	29-5	24.0	14	numeric	informative	informative	numeric	-10	2.9	4.1	2.2	6.8	0.5	3.6
subtraction	17-22	-5.0	-6	english_word	informative	informative	english_word	-1	1.1	4.1	2.1	3.4	0.5	5.9
multiplication	20*7	140.0	143	numeric	informative	noninformative	numeric	3	2.5	2.8	1.5	2.9	0.5	5.3
division	20/15	1.3	2	numeric	noninformative	informative	numeric	1	1.5	3.3	2.3	4.1	0.5	7.2
multiplication	27*8	216.0	213	numeric	informative	informative	numeric	-3	1.9	4.2	2.3	3.0	0.5	5.6
subtraction	3-19	-16.0	-18	numeric	informative	noninformative	numeric	-2	1.7	3.7	2.8	4.9	0.5	3.4
multiplication	2*9	18.0	22	english_word	informative	informative	english_word	4	1.7	3.9	2.3	6.1	0.5	4.1
division	29/19	1.5	4	numeric	informative	informative	numeric	2	2.8	3.3	2.4	3.4	0.5	5.3
addition	23+14	37.0	37	numeric	informative	informative	numeric	0	1.3	4.3	2.9	4.1	0.5	3.8
addition	13+26	39.0	30	numeric	informative	informative	numeric	-9	2.7	5.7	1.7	2.9	0.5	4.0
multiplication	11*4	44.0	51	english_word	informative	informative	english_word	7	2.4	5.4	1.1	3.0	0.5	3.6
addition	13+5	18.0	9	english_word	noninformative	noninformative	english_word	-9	1.8	5.2	1.1	3.6	0.5	4.3
division	30/12	2.5	4	numeric	informative	informative	numeric	2	2.6	4.0	1.3	3.3	0.5	2.9
